datetime,station,pm25,pm10,temp,rh,rain,no2,co,o3,so2,wind_speed,wind_dir,sensor_frozen,year,month,day,hour,weekday,is_weekend,season,hour_sin,hour_cos,month_sin,month_cos,is_dry_season,pm25_roll3h,pm25_roll6h,pm25_roll24h,pm25_lag1h,pm25_lag3h,pm25_delta1h,rain_acc6h
2025-02-26 11:00:00,CRAS Fercal,0.19,4.37,26.3,78.06,0.0,3.59,0.849,25.66,1.592,2.9,70.2,0,2025,2,26,11,2,0,chuva,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0,1.43,3.805,6.555,2.05,11.22,-1.86,0.0
2025-02-26 12:00:00,CRAS Fercal,3.08,23.36,26.9,72.82,0.0,4.61,0.459,308.62,1.381,3.4,78.4,0,2025,2,26,12,2,0,chuva,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0,1.773,3.708,6.305,0.19,2.05,2.89,0.0
2025-02-26 13:00:00,CRAS Fercal,3.08,23.36,27.5,70.04,0.0,7.47,1.031,17.5,2.002,2.5,84.4,0,2025,2,26,13,2,0,chuva,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0,2.117,3.612,6.433,3.08,2.05,0.0,0.0
2025-02-26 14:00:00,CRAS Fercal,0.0,8.63,28.7,63.79,0.0,27.38,0.403,20.59,2.019,1.7,41.9,0,2025,2,26,14,2,0,chuva,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0,2.053,1.742,6.433,3.08,0.19,-3.08,0.0
2025-02-26 15:00:00,CRAS Fercal,0.52,13.82,30.1,58.52,0.0,2.2,0.459,22.67,2.106,1.4,21.4,0,2025,2,26,15,2,0,chuva,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,0,1.2,1.487,6.309,0.0,3.08,0.52,0.0
2025-02-26 16:00:00,CRAS Fercal,10.67,32.88,29.3,61.61,0.0,1.71,0.251,22.73,2.657,1.1,100.3,0,2025,2,26,16,2,0,chuva,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0,3.73,2.923,6.558,0.52,3.08,10.15,0.0
2025-02-26 17:00:00,CRAS Fercal,17.8,45.09,23.6,89.65,0.4,5.05,0.701,20.59,2.63,3.2,114.6,0,2025,2,26,17,2,0,chuva,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,9.663,5.858,7.104,10.67,0.0,7.13,0.4
2025-02-26 18:00:00,CRAS Fercal,17.8,45.09,20.9,97.9,0.2,2.97,0.802,15.8,2.503,0.4,110.7,0,2025,2,26,18,2,0,chuva,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0,15.423,8.312,7.17,17.8,0.52,0.0,0.6000000000000001
2025-02-26 19:00:00,CRAS Fercal,18.21,39.37,21.0,97.9,0.2,9.08,0.663,8.61,2.288,0.5,97.6,0,2025,2,26,19,2,0,chuva,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0,17.937,10.833,7.304,17.8,10.67,0.41,0.8
2025-02-26 20:00:00,CRAS Fercal,18.21,39.37,20.3,97.91,0.0,3.99,0.583,7.45,2.394,0.9,86.1,0,2025,2,26,20,2,0,chuva,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,18.073,13.868,7.359,18.21,17.8,0.0,0.8
2025-02-26 21:00:00,CRAS Fercal,8.18,39.58,19.9,97.91,0.0,0.53,0.588,5.51,1.887,0.6,86.3,0,2025,2,26,21,2,0,chuva,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0,14.867,15.145,7.193,18.21,17.8,-10.03,0.8
2025-02-26 22:00:00,CRAS Fercal,4.42,26.92,19.3,97.9,0.0,0.35,0.52,5.58,1.764,0.6,93.9,0,2025,2,26,22,2,0,chuva,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0,10.27,14.103,6.903,8.18,18.21,-3.76,0.8
2025-02-26 23:00:00,CRAS Fercal,4.75,22.39,19.2,97.9,0.0,0.11,0.597,5.84,1.677,0.3,95.7,0,2025,2,26,23,2,0,chuva,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,0,5.783,11.928,6.705,4.42,18.21,0.33,0.4
2025-02-27 00:00:00,CRAS Fercal,1.93,19.5,18.7,97.9,0.0,0.0,0.972,4.7,1.629,0.6,95.1,0,2025,2,27,0,3,0,chuva,0.0,1.0,0.8660254037844386,0.5000000000000001,0,3.7,9.283,6.372,4.75,8.18,-2.82,0.2
2025-02-27 01:00:00,CRAS Fercal,2.59,14.46,18.3,97.9,0.0,0.01,1.007,5.21,1.683,0.4,93.7,0,2025,2,27,1,3,0,chuva,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,0,3.09,6.68,6.256,1.93,4.42,0.66,0.0
2025-02-27 02:00:00,CRAS Fercal,2.45,19.05,18.1,97.89,0.0,0.0,0.95,4.81,1.517,0.2,117.0,0,2025,2,27,2,3,0,chuva,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0,2.323,4.053,6.267,2.59,4.75,-0.14,0.0
2025-02-27 03:00:00,CRAS Fercal,1.79,18.51,18.1,97.91,0.0,0.0,0.906,4.45,1.45,0.1,103.0,0,2025,2,27,3,3,0,chuva,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,0,2.277,2.988,6.25,2.45,1.93,-0.66,0.0
2025-02-27 04:00:00,CRAS Fercal,1.79,18.51,17.9,97.9,0.0,0.0,1.03,4.42,1.534,0.4,102.5,0,2025,2,27,4,3,0,chuva,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,2.01,2.55,6.081,1.79,2.59,0.0,0.0
2025-02-27 05:00:00,CRAS Fercal,8.76,32.02,18.0,97.84,0.0,0.77,1.025,4.71,1.414,0.1,89.6,0,2025,2,27,5,3,0,chuva,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0,4.113,3.218,6.202,1.79,2.45,6.97,0.0
2025-02-27 06:00:00,CRAS Fercal,6.31,31.92,18.0,97.9,0.0,0.94,1.2,4.27,1.298,0.2,99.6,0,2025,2,27,6,3,0,chuva,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0,5.62,3.948,6.313,8.76,1.79,-2.45,0.0
2025-02-27 07:00:00,CRAS Fercal,12.62,65.88,17.7,97.89,0.0,5.76,1.531,4.55,1.806,0.3,103.6,0,2025,2,27,7,3,0,chuva,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,9.23,5.62,6.686,6.31,1.79,6.31,0.0
2025-02-27 08:00:00,CRAS Fercal,14.74,59.91,20.1,97.91,0.0,1.92,1.462,7.59,1.597,0.4,82.3,0,2025,2,27,8,3,0,chuva,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0,11.223,7.668,6.833,12.62,8.76,2.12,0.0
2025-02-27 09:00:00,CRAS Fercal,14.74,59.91,23.2,97.92,0.0,0.7,1.182,18.71,1.212,2.6,88.2,0,2025,2,27,9,3,0,chuva,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0,14.033,9.827,7.362,14.74,6.31,0.0,0.0
2025-02-27 13:00:00,CRAS Fercal,4.82,26.99,29.3,54.55,0.0,11.04,1.074,27.15,2.766,2.8,83.6,0,2025,2,27,13,3,0,chuva,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0,11.433,10.332,7.477,14.74,12.62,-9.92,0.0
2025-02-27 14:00:00,CRAS Fercal,11.69,33.82,30.5,49.31,0.0,9.7,0.799,26.95,2.704,2.7,86.1,0,2025,2,27,14,3,0,chuva,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0,10.417,10.82,7.956,4.82,14.74,6.87,0.0
2025-02-27 16:00:00,CRAS Fercal,0.68,15.33,31.6,43.34,0.0,4.26,0.673,28.68,3.119,2.5,78.5,0,2025,2,27,16,3,0,chuva,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0,5.73,9.882,7.856,11.69,14.74,-11.01,0.0
2025-02-27 17:00:00,CRAS Fercal,12.67,26.53,31.0,44.13,0.0,5.46,0.58,29.23,2.936,2.6,82.5,0,2025,2,27,17,3,0,chuva,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,8.347,9.89,8.256,0.68,4.82,11.99,0.0
2025-02-27 18:00:00,CRAS Fercal,0.93,18.32,29.2,51.49,0.0,10.67,0.688,25.34,3.178,2.1,87.1,0,2025,2,27,18,3,0,chuva,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0,4.76,7.588,8.295,12.67,11.69,-11.74,0.0
2025-02-27 19:00:00,CRAS Fercal,11.86,44.39,25.6,69.38,0.0,16.5,0.639,18.19,3.189,1.1,97.1,0,2025,2,27,19,3,0,chuva,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0,8.487,7.108,8.767,0.93,0.68,10.93,0.0
2025-02-27 20:00:00,CRAS Fercal,19.08,85.89,22.7,95.7,0.0,19.91,0.827,10.57,3.065,0.4,97.2,0,2025,2,27,20,3,0,chuva,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,10.623,9.485,9.118,11.86,12.67,7.22,0.0
2025-02-27 21:00:00,CRAS Fercal,31.22,101.14,21.1,97.92,0.0,16.91,0.915,9.25,2.433,0.1,86.0,0,2025,2,27,21,3,0,chuva,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0,20.72,12.74,9.677,19.08,0.93,12.14,0.0
2025-02-27 22:00:00,CRAS Fercal,11.52,58.55,19.9,97.82,0.0,21.58,0.878,5.47,3.027,0.2,329.2,0,2025,2,27,22,3,0,chuva,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0,20.607,14.547,9.415,31.22,11.86,-19.7,0.0
2025-02-27 23:00:00,CRAS Fercal,68.31,129.22,18.9,97.81,0.0,19.51,1.132,4.6,3.468,0.3,312.0,0,2025,2,27,23,3,0,chuva,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,0,37.017,23.82,11.502,11.52,19.08,56.79,0.0
2025-02-28 00:00:00,CRAS Fercal,9.12,63.86,18.2,97.9,0.0,18.58,1.089,4.52,2.446,0.6,103.3,0,2025,2,28,0,4,0,chuva,0.0,1.0,0.8660254037844386,0.5000000000000001,0,29.65,25.185,11.124,68.31,31.22,-59.19,0.0
2025-02-28 01:00:00,CRAS Fercal,9.12,63.86,17.5,97.9,0.0,12.06,0.919,5.16,2.195,0.3,95.1,0,2025,2,28,1,4,0,chuva,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,0,28.85,24.728,11.163,9.12,11.52,0.0,0.0
2025-02-28 02:00:00,CRAS Fercal,6.85,35.26,17.0,97.9,0.0,8.92,0.855,4.74,2.064,0.2,100.4,0,2025,2,28,2,4,0,chuva,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0,8.363,22.69,11.264,9.12,68.31,-2.27,0.0
2025-02-28 03:00:00,CRAS Fercal,5.08,22.43,16.6,97.89,0.0,7.53,0.84,5.38,1.855,0.3,101.4,0,2025,2,28,3,4,0,chuva,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,0,7.017,18.333,11.278,6.85,9.12,-1.77,0.0
2025-02-28 04:00:00,CRAS Fercal,7.23,20.92,16.3,97.9,0.0,8.01,0.855,5.41,1.726,0.3,103.5,0,2025,2,28,4,4,0,chuva,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,6.387,17.618,11.499,5.08,9.12,2.15,0.0
2025-02-28 05:00:00,CRAS Fercal,5.76,19.53,16.0,97.89,0.0,6.8,0.909,5.02,1.737,0.3,102.1,0,2025,2,28,5,4,0,chuva,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0,6.023,7.193,11.631,7.23,6.85,-1.47,0.0
2025-02-28 06:00:00,CRAS Fercal,5.76,19.53,16.8,97.83,0.0,11.12,0.913,8.39,1.955,0.6,126.9,0,2025,2,28,6,4,0,chuva,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0,6.25,6.633,11.769,5.76,5.08,0.0,0.0
2025-02-28 07:00:00,CRAS Fercal,8.91,41.58,18.9,97.86,0.0,18.29,1.012,11.7,1.44,1.5,138.5,0,2025,2,28,7,4,0,chuva,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,6.81,6.598,12.065,5.76,7.23,3.15,0.0
2025-02-28 08:00:00,CRAS Fercal,8.91,41.58,21.3,97.87,0.0,22.37,1.316,13.0,1.877,0.9,163.1,0,2025,2,28,8,4,0,chuva,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0,7.86,6.942,12.362,8.91,5.76,0.0,0.0
2025-02-28 09:00:00,CRAS Fercal,9.74,33.87,23.9,97.42,0.0,8.22,1.013,19.6,1.725,0.8,38.6,0,2025,2,28,9,4,0,chuva,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0,9.187,7.718,12.403,8.91,5.76,0.83,0.0
2025-02-28 10:00:00,CRAS Fercal,4.71,26.47,25.8,85.33,0.0,3.68,0.945,21.77,1.753,1.8,73.2,0,2025,2,28,10,4,0,chuva,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0,7.787,7.298,12.336,9.74,8.91,-5.03,0.0
2025-02-28 11:00:00,CRAS Fercal,4.71,26.47,28.0,68.48,0.0,3.63,0.934,22.37,1.907,2.1,73.7,0,2025,2,28,11,4,0,chuva,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0,6.387,7.123,12.007,4.71,8.91,0.0,0.0
2025-02-28 12:00:00,CRAS Fercal,3.07,28.74,28.7,62.53,0.0,4.12,1.045,24.22,2.501,2.8,85.3,0,2025,2,28,12,4,0,chuva,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0,4.163,6.675,11.52,4.71,9.74,-1.64,0.0
2025-02-28 13:00:00,CRAS Fercal,2.89,28.22,29.2,59.52,0.0,5.92,1.06,25.04,2.375,2.4,77.3,0,2025,2,28,13,4,0,chuva,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0,3.557,5.672,11.027,3.07,4.71,-0.18,0.0
2025-02-28 14:00:00,CRAS Fercal,2.89,28.22,29.5,55.67,0.0,6.9,0.949,25.07,2.375,3.4,99.3,0,2025,2,28,14,4,0,chuva,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0,2.95,4.668,10.946,2.89,4.71,0.0,0.0
2025-02-28 15:00:00,CRAS Fercal,0.99,23.1,30.7,51.29,0.0,5.3,0.942,24.86,2.526,2.9,85.6,0,2025,2,28,15,4,0,chuva,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,0,2.257,3.21,10.5,2.89,3.07,-1.9,0.0
2025-02-28 16:00:00,CRAS Fercal,0.0,22.55,30.3,50.35,0.0,6.83,0.977,26.14,3.017,3.5,91.6,0,2025,2,28,16,4,0,chuva,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0,1.293,2.425,10.472,0.99,2.89,-0.99,0.0
2025-02-28 17:00:00,CRAS Fercal,6.46,27.36,29.4,54.48,0.0,4.96,1.022,26.46,2.755,3.3,106.7,0,2025,2,28,17,4,0,chuva,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,2.483,2.717,10.213,0.0,2.89,6.46,0.0
2025-02-28 18:00:00,CRAS Fercal,6.46,27.36,27.1,68.27,0.0,14.46,1.281,21.45,3.11,1.9,97.5,0,2025,2,28,18,4,0,chuva,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0,4.307,3.282,10.444,6.46,0.99,0.0,0.0
2025-02-28 19:00:00,CRAS Fercal,23.35,67.32,24.6,84.5,0.0,16.16,1.351,15.37,3.084,1.0,101.2,0,2025,2,28,19,4,0,chuva,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0,12.09,6.692,10.922,6.46,0.0,16.89,0.0
2025-02-28 20:00:00,CRAS Fercal,17.09,92.26,22.4,96.7,0.0,18.21,1.402,10.52,2.633,0.5,95.7,0,2025,2,28,20,4,0,chuva,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,15.633,9.058,10.84,23.35,6.46,-6.26,0.0
2025-02-28 21:00:00,CRAS Fercal,15.16,63.91,20.4,97.9,0.0,13.05,1.275,8.2,2.421,0.6,92.3,0,2025,2,28,21,4,0,chuva,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0,18.533,11.42,10.17,17.09,6.46,-1.93,0.0
2025-02-28 22:00:00,CRAS Fercal,19.1,55.44,19.6,97.9,0.0,17.31,1.285,7.25,2.452,0.6,108.6,0,2025,2,28,22,4,0,chuva,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0,17.117,14.603,10.486,15.16,23.35,3.94,0.0
2025-02-28 23:00:00,CRAS Fercal,16.06,72.93,19.3,97.9,0.0,16.68,1.11,6.65,2.657,0.4,104.9,0,2025,2,28,23,4,0,chuva,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,0,16.773,16.203,8.309,19.1,17.09,-3.04,0.0
2025-03-01 00:00:00,CRAS Fercal,16.06,72.93,18.3,97.82,0.0,14.67,0.772,4.81,2.461,0.2,329.0,0,2025,3,1,0,5,1,chuva,0.0,1.0,1.0,6.123233995736766e-17,0,17.073,17.803,8.598,16.06,15.16,0.0,0.0
2025-03-01 01:00:00,CRAS Fercal,15.45,97.87,17.9,97.89,0.0,12.94,0.71,5.69,2.126,0.3,101.6,0,2025,3,1,1,5,1,chuva,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0,15.857,16.487,8.862,16.06,19.1,-0.61,0.0
2025-03-01 02:00:00,CRAS Fercal,9.31,45.67,17.5,97.86,0.0,10.81,0.917,4.63,2.246,0.1,100.9,0,2025,3,1,2,5,1,chuva,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0,13.607,15.19,8.965,15.45,16.06,-6.14,0.0
2025-03-01 03:00:00,CRAS Fercal,4.41,17.44,17.4,97.88,0.0,7.29,0.823,7.57,1.459,0.4,109.2,0,2025,3,1,3,5,1,chuva,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0,9.723,13.398,8.937,9.31,16.06,-4.9,0.0
2025-03-01 04:00:00,CRAS Fercal,4.41,17.44,17.5,97.82,0.0,12.33,0.962,6.16,1.487,0.2,90.3,0,2025,3,1,4,5,1,chuva,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0,6.043,10.95,8.819,4.41,15.45,0.0,0.0
2025-03-01 05:00:00,CRAS Fercal,10.6,34.55,19.4,97.89,0.0,5.34,0.853,15.59,1.711,1.5,114.3,0,2025,3,1,5,5,1,chuva,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,0,6.473,10.04,9.021,4.41,9.31,6.19,0.0
2025-03-01 06:00:00,CRAS Fercal,7.66,17.31,18.4,97.86,0.0,19.06,0.855,7.48,1.918,0.4,158.6,0,2025,3,1,6,5,1,chuva,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,7.557,8.64,9.1,10.6,4.41,-2.94,0.0
2025-03-01 07:00:00,CRAS Fercal,12.52,43.48,18.3,97.89,0.0,16.11,1.1,6.09,1.548,0.4,112.9,0,2025,3,1,7,5,1,chuva,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0,10.26,8.152,9.25,7.66,4.41,4.86,0.0
2025-03-01 08:00:00,CRAS Fercal,10.77,47.11,20.8,97.9,0.0,8.08,0.945,14.35,1.605,1.7,112.8,0,2025,3,1,8,5,1,chuva,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0,10.317,8.395,9.328,12.52,10.6,-1.75,0.0
2025-03-01 09:00:00,CRAS Fercal,4.44,30.42,22.0,97.91,0.0,9.88,0.865,17.74,1.36,3.2,97.6,0,2025,3,1,9,5,1,chuva,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,0,9.243,8.4,9.107,10.77,7.66,-6.33,0.0
2025-03-01 10:00:00,CRAS Fercal,13.11,34.74,22.7,97.92,0.0,11.36,0.927,18.81,2.08,2.9,94.6,0,2025,3,1,10,5,1,chuva,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,0,9.44,9.85,9.457,4.44,12.52,8.67,0.0
2025-03-01 11:00:00,CRAS Fercal,5.2,27.69,24.2,93.21,0.0,7.25,1.175,20.81,1.651,2.9,77.9,0,2025,3,1,11,5,1,chuva,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0,7.583,8.95,9.478,13.11,10.77,-7.91,0.0
2025-03-01 12:00:00,CRAS Fercal,5.2,27.69,24.9,88.34,0.0,5.87,1.202,21.07,1.802,2.3,70.9,0,2025,3,1,12,5,1,chuva,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0,7.837,8.54,9.566,5.2,4.44,0.0,0.0
2025-03-01 13:00:00,CRAS Fercal,6.09,25.9,25.8,79.95,0.0,6.27,1.229,21.87,1.546,2.5,73.8,0,2025,3,1,13,5,1,chuva,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,0,5.497,7.468,9.7,5.2,13.11,0.89,0.0
2025-03-01 14:00:00,CRAS Fercal,4.26,28.27,26.3,75.03,0.0,6.29,1.258,23.41,2.189,2.7,81.6,0,2025,3,1,14,5,1,chuva,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,0,5.183,6.383,9.757,6.09,5.2,-1.83,0.0
2025-03-01 15:00:00,CRAS Fercal,4.26,28.27,27.5,68.25,0.0,6.18,1.228,23.62,2.266,2.5,95.2,0,2025,3,1,15,5,1,chuva,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,0,4.87,6.353,9.893,4.26,5.2,0.0,0.0
2025-03-01 16:00:00,CRAS Fercal,2.87,26.27,27.3,66.7,0.0,5.39,1.265,22.29,2.077,2.8,99.2,0,2025,3,1,16,5,1,chuva,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0,3.797,4.647,10.012,4.26,6.09,-1.39,0.0
2025-03-01 17:00:00,CRAS Fercal,3.53,30.7,26.0,69.85,0.0,9.05,1.314,21.36,2.129,2.7,102.8,0,2025,3,1,17,5,1,chuva,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0,3.553,4.368,9.89,2.87,4.26,0.66,0.0
2025-03-01 18:00:00,CRAS Fercal,3.53,30.7,25.3,72.52,0.0,7.32,1.213,21.61,2.305,3.1,95.8,0,2025,3,1,18,5,1,chuva,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0,3.31,4.09,9.768,3.53,4.26,0.0,0.0
2025-03-01 19:00:00,CRAS Fercal,6.14,33.23,23.0,82.87,0.0,9.19,1.294,20.92,2.452,2.6,98.0,0,2025,3,1,19,5,1,chuva,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,0,4.4,4.098,9.051,3.53,2.87,2.61,0.0
2025-03-01 20:00:00,CRAS Fercal,6.69,43.56,21.2,97.38,0.0,18.9,1.685,13.34,2.047,0.7,94.4,0,2025,3,1,20,5,1,chuva,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0,5.453,4.503,8.618,6.14,3.53,0.55,0.0
2025-03-01 21:00:00,CRAS Fercal,21.55,75.05,20.1,97.89,0.0,13.33,1.392,13.76,2.239,1.0,108.9,0,2025,3,1,21,5,1,chuva,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0,11.46,7.385,8.884,6.69,3.53,14.86,0.0
2025-03-01 22:00:00,CRAS Fercal,3.9,30.28,20.4,97.9,0.0,7.92,1.236,18.19,1.917,2.2,104.0,0,2025,3,1,22,5,1,chuva,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,0,10.713,7.557,8.251,21.55,6.14,-17.65,0.0
2025-03-01 23:00:00,CRAS Fercal,3.9,26.35,19.9,97.9,0.0,7.32,1.239,18.71,1.758,2.3,105.8,0,2025,3,1,23,5,1,chuva,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,0,9.783,7.618,7.744,3.9,6.69,0.0,0.0
2025-03-02 00:00:00,CRAS Fercal,5.15,21.89,19.5,97.9,0.0,5.34,1.178,18.73,1.841,1.5,103.3,0,2025,3,2,0,6,1,chuva,0.0,1.0,1.0,6.123233995736766e-17,0,4.317,7.888,7.29,3.9,21.55,1.25,0.0
2025-03-02 01:00:00,CRAS Fercal,3.0,19.7,19.2,97.9,0.0,6.75,1.153,17.31,1.907,1.1,111.9,0,2025,3,2,1,6,1,chuva,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0,4.017,7.365,6.771,5.15,3.9,-2.15,0.0
2025-03-02 02:00:00,CRAS Fercal,4.4,19.7,18.6,97.85,0.0,6.7,1.139,15.54,1.14,0.4,77.9,0,2025,3,2,2,6,1,chuva,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0,4.183,6.983,6.566,3.0,3.9,1.4,0.0
2025-03-02 03:00:00,CRAS Fercal,6.6,24.84,18.0,97.83,0.0,7.03,1.143,12.36,1.48,0.3,352.2,0,2025,3,2,3,6,1,chuva,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0,4.667,4.492,6.658,4.4,5.15,2.2,0.0
2025-03-02 04:00:00,CRAS Fercal,6.6,24.84,18.3,97.89,0.0,4.79,1.076,13.46,1.148,0.4,63.0,0,2025,3,2,4,6,1,chuva,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0,5.867,4.942,6.749,6.6,3.0,0.0,0.0
2025-03-02 05:00:00,CRAS Fercal,5.03,16.18,18.5,97.83,0.0,4.85,1.044,14.26,1.466,0.2,242.5,0,2025,3,2,5,6,1,chuva,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,0,6.077,5.13,6.517,6.6,4.4,-1.57,0.0
2025-03-02 06:00:00,CRAS Fercal,4.73,14.34,18.8,97.81,0.0,5.32,1.096,14.38,1.215,1.3,190.6,0,2025,3,2,6,6,1,chuva,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,5.453,5.06,6.395,5.03,6.6,-0.3,0.0
2025-03-02 07:00:00,CRAS Fercal,4.5,20.17,18.8,97.84,0.0,12.65,1.153,12.6,1.586,0.8,167.9,0,2025,3,2,7,6,1,chuva,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0,4.753,5.31,6.06,4.73,6.6,-0.23,0.0
2025-03-02 08:00:00,CRAS Fercal,5.02,20.17,19.2,97.85,0.0,8.22,1.129,12.38,1.291,0.7,166.2,0,2025,3,2,8,6,1,chuva,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0,4.75,5.413,5.821,4.5,5.03,0.52,0.0
2025-03-02 09:00:00,CRAS Fercal,5.31,22.62,20.7,97.89,0.0,5.99,1.073,14.26,1.826,0.8,114.5,0,2025,3,2,9,6,1,chuva,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,0,4.943,5.198,5.857,5.02,4.73,0.29,0.0
